"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"SVK","TEACHINGHR","LOWSRY","HR_YEAR","A","2019",648.6,
"SVK","TEACHINGHR","LOWSRY","HR_YEAR","A","2020",645.15,
"ESP","TEACHINGHR","PRY","HR_YEAR","A","2000",880,
"ESP","TEACHINGHR","PRY","HR_YEAR","A","2005",880,
"ESP","TEACHINGHR","PRY","HR_YEAR","A","2006",880,
"ESP","TEACHINGHR","PRY","HR_YEAR","A","2007",880,
"ESP","TEACHINGHR","PRY","HR_YEAR","A","2008",880,
"ESP","TEACHINGHR","PRY","HR_YEAR","A","2009",880,
"ESP","TEACHINGHR","PRY","HR_YEAR","A","2010",880,
"ESP","TEACHINGHR","PRY","HR_YEAR","A","2011",880,
"ESP","TEACHINGHR","PRY","HR_YEAR","A","2012",880,
"ESP","TEACHINGHR","PRY","HR_YEAR","A","2013",880,
"ESP","TEACHINGHR","PRY","HR_YEAR","A","2014",880,
"ESP","TEACHINGHR","PRY","HR_YEAR","A","2015",880,
"ESP","TEACHINGHR","PRY","HR_YEAR","A","2016",880,
"ESP","TEACHINGHR","PRY","HR_YEAR","A","2017",880,
"ESP","TEACHINGHR","PRY","HR_YEAR","A","2018",880,
"ESP","TEACHINGHR","PRY","HR_YEAR","A","2019",871.18652,
"ESP","TEACHINGHR","PRY","HR_YEAR","A","2020",871.18652,
"ESP","TEACHINGHR","UPPSRY","HR_YEAR","A","2000",693,
"ESP","TEACHINGHR","UPPSRY","HR_YEAR","A","2005",692.55,
"ESP","TEACHINGHR","UPPSRY","HR_YEAR","A","2006",692.55,
"ESP","TEACHINGHR","UPPSRY","HR_YEAR","A","2007",692.55,
"ESP","TEACHINGHR","UPPSRY","HR_YEAR","A","2008",692.55,
"ESP","TEACHINGHR","UPPSRY","HR_YEAR","A","2009",692.55,
"ESP","TEACHINGHR","UPPSRY","HR_YEAR","A","2010",692.55,
"ESP","TEACHINGHR","UPPSRY","HR_YEAR","A","2011",692.55,
"ESP","TEACHINGHR","UPPSRY","HR_YEAR","A","2012",692.55,
"ESP","TEACHINGHR","UPPSRY","HR_YEAR","A","2013",692.55,
"ESP","TEACHINGHR","UPPSRY","HR_YEAR","A","2014",692.55,
"ESP","TEACHINGHR","UPPSRY","HR_YEAR","A","2015",692.55,
"ESP","TEACHINGHR","UPPSRY","HR_YEAR","A","2016",692.55,
"ESP","TEACHINGHR","UPPSRY","HR_YEAR","A","2017",692.55,
"ESP","TEACHINGHR","UPPSRY","HR_YEAR","A","2018",692.55,
"ESP","TEACHINGHR","UPPSRY","HR_YEAR","A","2019",669.48523,
"ESP","TEACHINGHR","UPPSRY","HR_YEAR","A","2020",669.48523,
"ESP","TEACHINGHR","LOWSRY","HR_YEAR","A","2000",713,
"ESP","TEACHINGHR","LOWSRY","HR_YEAR","A","2005",712.8,
"ESP","TEACHINGHR","LOWSRY","HR_YEAR","A","2006",712.8,
"ESP","TEACHINGHR","LOWSRY","HR_YEAR","A","2007",712.8,
"ESP","TEACHINGHR","LOWSRY","HR_YEAR","A","2008",712.8,
"ESP","TEACHINGHR","LOWSRY","HR_YEAR","A","2009",712.8,
"ESP","TEACHINGHR","LOWSRY","HR_YEAR","A","2010",712.8,
"ESP","TEACHINGHR","LOWSRY","HR_YEAR","A","2011",712.8,
"ESP","TEACHINGHR","LOWSRY","HR_YEAR","A","2012",712.8,
"ESP","TEACHINGHR","LOWSRY","HR_YEAR","A","2013",712.8,
"ESP","TEACHINGHR","LOWSRY","HR_YEAR","A","2014",712.8,
"ESP","TEACHINGHR","LOWSRY","HR_YEAR","A","2015",712.8,
"ESP","TEACHINGHR","LOWSRY","HR_YEAR","A","2016",712.8,
"ESP","TEACHINGHR","LOWSRY","HR_YEAR","A","2017",712.8,
"ESP","TEACHINGHR","LOWSRY","HR_YEAR","A","2018",712.8,
"ESP","TEACHINGHR","LOWSRY","HR_YEAR","A","2019",669.48523,
"ESP","TEACHINGHR","LOWSRY","HR_YEAR","A","2020",669.48523,
"CHE","TEACHINGHR","PRY","HR_YEAR","A","2011",811,
"CHE","TEACHINGHR","PRY","HR_YEAR","A","2012",810,
"CHE","TEACHINGHR","PRY","HR_YEAR","A","2013",809,
"CHE","TEACHINGHR","PRY","HR_YEAR","A","2014",806,
"CHE","TEACHINGHR","PRY","HR_YEAR","A","2015",810,
"CHE","TEACHINGHR","PRY","HR_YEAR","A","2016",817,
"CHE","TEACHINGHR","PRY","HR_YEAR","A","2017",784.75,
"CHE","TEACHINGHR","PRY","HR_YEAR","A","2018",784.75,
"CHE","TEACHINGHR","PRY","HR_YEAR","A","2019",806.25,
"CHE","TEACHINGHR","UPPSRY","HR_YEAR","A","2011",656,
"CHE","TEACHINGHR","UPPSRY","HR_YEAR","A","2012",659,
"CHE","TEACHINGHR","UPPSRY","HR_YEAR","A","2013",652,
"CHE","TEACHINGHR","UPPSRY","HR_YEAR","A","2014",655,
"CHE","TEACHINGHR","UPPSRY","HR_YEAR","A","2015",656,
"CHE","TEACHINGHR","UPPSRY","HR_YEAR","A","2016",646,
"CHE","TEACHINGHR","UPPSRY","HR_YEAR","A","2017",620.5,
"CHE","TEACHINGHR","UPPSRY","HR_YEAR","A","2018",620.5,
"CHE","TEACHINGHR","UPPSRY","HR_YEAR","A","2019",637.5,
"CHE","TEACHINGHR","LOWSRY","HR_YEAR","A","2011",766,
"CHE","TEACHINGHR","LOWSRY","HR_YEAR","A","2012",762,
"CHE","TEACHINGHR","LOWSRY","HR_YEAR","A","2013",762,
"CHE","TEACHINGHR","LOWSRY","HR_YEAR","A","2014",764,
"CHE","TEACHINGHR","LOWSRY","HR_YEAR","A","2015",765,
"CHE","TEACHINGHR","LOWSRY","HR_YEAR","A","2016",760,
"CHE","TEACHINGHR","LOWSRY","HR_YEAR","A","2017",748,
"CHE","TEACHINGHR","LOWSRY","HR_YEAR","A","2018",748,
"CHE","TEACHINGHR","LOWSRY","HR_YEAR","A","2019",750,
"TUR","TEACHINGHR","PRY","HR_YEAR","A","2000",720,
"TUR","TEACHINGHR","PRY","HR_YEAR","A","2005",720,
"TUR","TEACHINGHR","PRY","HR_YEAR","A","2006",720,
"TUR","TEACHINGHR","PRY","HR_YEAR","A","2007",720,
"TUR","TEACHINGHR","PRY","HR_YEAR","A","2008",720,
"TUR","TEACHINGHR","PRY","HR_YEAR","A","2009",720,
"TUR","TEACHINGHR","PRY","HR_YEAR","A","2010",720,
"TUR","TEACHINGHR","PRY","HR_YEAR","A","2011",720,
"TUR","TEACHINGHR","PRY","HR_YEAR","A","2012",720,
"TUR","TEACHINGHR","PRY","HR_YEAR","A","2013",720,
"TUR","TEACHINGHR","PRY","HR_YEAR","A","2014",720,
"TUR","TEACHINGHR","PRY","HR_YEAR","A","2015",720,
"TUR","TEACHINGHR","PRY","HR_YEAR","A","2016",720,
"TUR","TEACHINGHR","PRY","HR_YEAR","A","2017",720,
"TUR","TEACHINGHR","PRY","HR_YEAR","A","2018",720,
"TUR","TEACHINGHR","PRY","HR_YEAR","A","2019",718,
"TUR","TEACHINGHR","PRY","HR_YEAR","A","2020",722,
"TUR","TEACHINGHR","UPPSRY","HR_YEAR","A","2000",567,
"TUR","TEACHINGHR","UPPSRY","HR_YEAR","A","2005",567,
"TUR","TEACHINGHR","UPPSRY","HR_YEAR","A","2006",567,
"TUR","TEACHINGHR","UPPSRY","HR_YEAR","A","2007",567,
"TUR","TEACHINGHR","UPPSRY","HR_YEAR","A","2008",567,
"TUR","TEACHINGHR","UPPSRY","HR_YEAR","A","2009",567,
"TUR","TEACHINGHR","UPPSRY","HR_YEAR","A","2010",567,
"TUR","TEACHINGHR","UPPSRY","HR_YEAR","A","2011",567,
"TUR","TEACHINGHR","UPPSRY","HR_YEAR","A","2012",567,
"TUR","TEACHINGHR","UPPSRY","HR_YEAR","A","2013",504,
"TUR","TEACHINGHR","UPPSRY","HR_YEAR","A","2014",504,
"TUR","TEACHINGHR","UPPSRY","HR_YEAR","A","2015",504,
"TUR","TEACHINGHR","UPPSRY","HR_YEAR","A","2016",504,
"TUR","TEACHINGHR","UPPSRY","HR_YEAR","A","2017",504,
"TUR","TEACHINGHR","UPPSRY","HR_YEAR","A","2018",504,
"TUR","TEACHINGHR","UPPSRY","HR_YEAR","A","2019",502.6,
"TUR","TEACHINGHR","UPPSRY","HR_YEAR","A","2020",505.4,
"TUR","TEACHINGHR","LOWSRY","HR_YEAR","A","2000",504,
"TUR","TEACHINGHR","LOWSRY","HR_YEAR","A","2005",504,
"TUR","TEACHINGHR","LOWSRY","HR_YEAR","A","2006",504,
"TUR","TEACHINGHR","LOWSRY","HR_YEAR","A","2007",504,
"TUR","TEACHINGHR","LOWSRY","HR_YEAR","A","2008",504,
"TUR","TEACHINGHR","LOWSRY","HR_YEAR","A","2009",504,
"TUR","TEACHINGHR","LOWSRY","HR_YEAR","A","2010",504,
"TUR","TEACHINGHR","LOWSRY","HR_YEAR","A","2011",504,
"TUR","TEACHINGHR","LOWSRY","HR_YEAR","A","2012",504,
"TUR","TEACHINGHR","LOWSRY","HR_YEAR","A","2013",504,
"TUR","TEACHINGHR","LOWSRY","HR_YEAR","A","2014",504,
"TUR","TEACHINGHR","LOWSRY","HR_YEAR","A","2015",504,
"TUR","TEACHINGHR","LOWSRY","HR_YEAR","A","2016",504,
"TUR","TEACHINGHR","LOWSRY","HR_YEAR","A","2017",504,
"TUR","TEACHINGHR","LOWSRY","HR_YEAR","A","2018",504,
"TUR","TEACHINGHR","LOWSRY","HR_YEAR","A","2019",502.6,
"TUR","TEACHINGHR","LOWSRY","HR_YEAR","A","2020",505.4,
"USA","TEACHINGHR","PRY","HR_YEAR","A","2016",1004.3748,
"USA","TEACHINGHR","UPPSRY","HR_YEAR","A","2016",965.67012,
"USA","TEACHINGHR","LOWSRY","HR_YEAR","A","2016",966.36312,
"CHL","TEACHINGHR","PRY","HR_YEAR","A","2005",1127.68561,
"CHL","TEACHINGHR","PRY","HR_YEAR","A","2006",1100.98544,
"CHL","TEACHINGHR","PRY","HR_YEAR","A","2007",1086.84706,
"CHL","TEACHINGHR","PRY","HR_YEAR","A","2008",1101.22356,
"CHL","TEACHINGHR","PRY","HR_YEAR","A","2009",1108.79783,
"CHL","TEACHINGHR","PRY","HR_YEAR","A","2010",1104.79325,
"CHL","TEACHINGHR","PRY","HR_YEAR","A","2011",1119.98218,
"CHL","TEACHINGHR","PRY","HR_YEAR","A","2012",1103.34283,
"CHL","TEACHINGHR","PRY","HR_YEAR","A","2013",1128.55618,
"CHL","TEACHINGHR","PRY","HR_YEAR","A","2014",1145.81344,
"CHL","TEACHINGHR","PRY","HR_YEAR","A","2015",1157.36,
"CHL","TEACHINGHR","PRY","HR_YEAR","A","2016",1158.43054,
"CHL","TEACHINGHR","PRY","HR_YEAR","A","2017",1063.55521,
"CHL","TEACHINGHR","PRY","HR_YEAR","A","2018",1063.47314,
"CHL","TEACHINGHR","PRY","HR_YEAR","A","2019",998.82,
"CHL","TEACHINGHR","PRY","HR_YEAR","A","2020",1015.56,
"CHL","TEACHINGHR","UPPSRY","HR_YEAR","A","2005",1127.68561,
"CHL","TEACHINGHR","UPPSRY","HR_YEAR","A","2006",1100.98544,
"CHL","TEACHINGHR","UPPSRY","HR_YEAR","A","2007",1086.84706,
"CHL","TEACHINGHR","UPPSRY","HR_YEAR","A","2008",1101.22356,
"CHL","TEACHINGHR","UPPSRY","HR_YEAR","A","2009",1108.79783,
"CHL","TEACHINGHR","UPPSRY","HR_YEAR","A","2010",1104.79325,
"CHL","TEACHINGHR","UPPSRY","HR_YEAR","A","2011",1119.98218,
"CHL","TEACHINGHR","UPPSRY","HR_YEAR","A","2012",1103.34283,
"CHL","TEACHINGHR","UPPSRY","HR_YEAR","A","2013",1128.55618,
"CHL","TEACHINGHR","UPPSRY","HR_YEAR","A","2014",1145.81344,
"CHL","TEACHINGHR","UPPSRY","HR_YEAR","A","2015",1157.36,
"CHL","TEACHINGHR","UPPSRY","HR_YEAR","A","2016",1158.43054,
"CHL","TEACHINGHR","UPPSRY","HR_YEAR","A","2017",1063.55521,
"CHL","TEACHINGHR","UPPSRY","HR_YEAR","A","2018",1063.47314,
"CHL","TEACHINGHR","UPPSRY","HR_YEAR","A","2019",998.82,
"CHL","TEACHINGHR","UPPSRY","HR_YEAR","A","2020",1015.56,
"CHL","TEACHINGHR","LOWSRY","HR_YEAR","A","2005",1127.68561,
"CHL","TEACHINGHR","LOWSRY","HR_YEAR","A","2006",1100.98544,
"CHL","TEACHINGHR","LOWSRY","HR_YEAR","A","2007",1086.84706,
"CHL","TEACHINGHR","LOWSRY","HR_YEAR","A","2008",1101.22356,
"CHL","TEACHINGHR","LOWSRY","HR_YEAR","A","2009",1108.79783,
"CHL","TEACHINGHR","LOWSRY","HR_YEAR","A","2010",1104.79325,
"CHL","TEACHINGHR","LOWSRY","HR_YEAR","A","2011",1119.98218,
"CHL","TEACHINGHR","LOWSRY","HR_YEAR","A","2012",1103.34283,
"CHL","TEACHINGHR","LOWSRY","HR_YEAR","A","2013",1128.55618,
"CHL","TEACHINGHR","LOWSRY","HR_YEAR","A","2014",1145.81344,
"CHL","TEACHINGHR","LOWSRY","HR_YEAR","A","2015",1157.36,
"CHL","TEACHINGHR","LOWSRY","HR_YEAR","A","2016",1158.43054,
"CHL","TEACHINGHR","LOWSRY","HR_YEAR","A","2017",1063.55521,
"CHL","TEACHINGHR","LOWSRY","HR_YEAR","A","2018",1063.47314,
"CHL","TEACHINGHR","LOWSRY","HR_YEAR","A","2019",998.82,
"CHL","TEACHINGHR","LOWSRY","HR_YEAR","A","2020",1015.56,
"EST","TEACHINGHR","PRY","HR_YEAR","A","2000",630,
"EST","TEACHINGHR","PRY","HR_YEAR","A","2005",630,
"EST","TEACHINGHR","PRY","HR_YEAR","A","2006",630,
"EST","TEACHINGHR","PRY","HR_YEAR","A","2007",630,
"EST","TEACHINGHR","PRY","HR_YEAR","A","2008",630,
"EST","TEACHINGHR","PRY","HR_YEAR","A","2009",630,
"EST","TEACHINGHR","PRY","HR_YEAR","A","2010",630,
"EST","TEACHINGHR","PRY","HR_YEAR","A","2011",619.2,
"EST","TEACHINGHR","PRY","HR_YEAR","A","2012",619.2,
"EST","TEACHINGHR","PRY","HR_YEAR","A","2013",619.2,
"EST","TEACHINGHR","PRY","HR_YEAR","A","2014",619.2,
"EST","TEACHINGHR","PRY","HR_YEAR","A","2015",619.2,
"EST","TEACHINGHR","PRY","HR_YEAR","A","2016",584.8,
"EST","TEACHINGHR","PRY","HR_YEAR","A","2017",584.8,
"EST","TEACHINGHR","PRY","HR_YEAR","A","2018",584.8,
"EST","TEACHINGHR","PRY","HR_YEAR","A","2019",588.2,
"EST","TEACHINGHR","PRY","HR_YEAR","A","2020",591.6,
"EST","TEACHINGHR","UPPSRY","HR_YEAR","A","2000",577.5,
"EST","TEACHINGHR","UPPSRY","HR_YEAR","A","2005",577.5,
"EST","TEACHINGHR","UPPSRY","HR_YEAR","A","2006",577.5,
"EST","TEACHINGHR","UPPSRY","HR_YEAR","A","2007",577.5,
"EST","TEACHINGHR","UPPSRY","HR_YEAR","A","2008",577.5,
"EST","TEACHINGHR","UPPSRY","HR_YEAR","A","2009",577.5,
"EST","TEACHINGHR","UPPSRY","HR_YEAR","A","2010",577.5,
"EST","TEACHINGHR","UPPSRY","HR_YEAR","A","2011",567.6,
"EST","TEACHINGHR","UPPSRY","HR_YEAR","A","2012",567.6,
"EST","TEACHINGHR","UPPSRY","HR_YEAR","A","2013",567.6,
"EST","TEACHINGHR","UPPSRY","HR_YEAR","A","2014",567.6,
"EST","TEACHINGHR","UPPSRY","HR_YEAR","A","2015",567.6,
"EST","TEACHINGHR","UPPSRY","HR_YEAR","A","2016",567.6,
"EST","TEACHINGHR","UPPSRY","HR_YEAR","A","2017",567.6,
"EST","TEACHINGHR","UPPSRY","HR_YEAR","A","2018",567.6,
"EST","TEACHINGHR","UPPSRY","HR_YEAR","A","2019",570.9,
"EST","TEACHINGHR","UPPSRY","HR_YEAR","A","2020",574.2,
"EST","TEACHINGHR","LOWSRY","HR_YEAR","A","2000",630,
"EST","TEACHINGHR","LOWSRY","HR_YEAR","A","2005",630,
"EST","TEACHINGHR","LOWSRY","HR_YEAR","A","2006",630,
"EST","TEACHINGHR","LOWSRY","HR_YEAR","A","2007",630,
"EST","TEACHINGHR","LOWSRY","HR_YEAR","A","2008",630,
"EST","TEACHINGHR","LOWSRY","HR_YEAR","A","2009",630,
"EST","TEACHINGHR","LOWSRY","HR_YEAR","A","2010",630,
"EST","TEACHINGHR","LOWSRY","HR_YEAR","A","2011",619.2,
"EST","TEACHINGHR","LOWSRY","HR_YEAR","A","2012",619.2,
"EST","TEACHINGHR","LOWSRY","HR_YEAR","A","2013",619.2,
"EST","TEACHINGHR","LOWSRY","HR_YEAR","A","2014",619.2,
"EST","TEACHINGHR","LOWSRY","HR_YEAR","A","2015",619.2,
"EST","TEACHINGHR","LOWSRY","HR_YEAR","A","2016",602,
"EST","TEACHINGHR","LOWSRY","HR_YEAR","A","2017",602,
"EST","TEACHINGHR","LOWSRY","HR_YEAR","A","2018",602,
"EST","TEACHINGHR","LOWSRY","HR_YEAR","A","2019",605.5,
"EST","TEACHINGHR","LOWSRY","HR_YEAR","A","2020",609,
"ISR","TEACHINGHR","PRY","HR_YEAR","A","2000",731,
"ISR","TEACHINGHR","PRY","HR_YEAR","A","2005",731,
"ISR","TEACHINGHR","PRY","HR_YEAR","A","2006",731,
"ISR","TEACHINGHR","PRY","HR_YEAR","A","2007",731,
"ISR","TEACHINGHR","PRY","HR_YEAR","A","2008",731,
"ISR","TEACHINGHR","PRY","HR_YEAR","A","2009",787.998,
"ISR","TEACHINGHR","PRY","HR_YEAR","A","2010",819.55312,
"ISR","TEACHINGHR","PRY","HR_YEAR","A","2011",841.67635,
"ISR","TEACHINGHR","PRY","HR_YEAR","A","2012",837.83919,
"ISR","TEACHINGHR","PRY","HR_YEAR","A","2013",839.7828,
"ISR","TEACHINGHR","PRY","HR_YEAR","A","2014",838.24061,
"ISR","TEACHINGHR","PRY","HR_YEAR","A","2015",863.61036,
"ISR","TEACHINGHR","PRY","HR_YEAR","A","2016",848.02609,
"ISR","TEACHINGHR","PRY","HR_YEAR","A","2017",843.34742,
"ISR","TEACHINGHR","PRY","HR_YEAR","A","2018",842.54253,
"ISR","TEACHINGHR","PRY","HR_YEAR","A","2019",834.99298,
"ISR","TEACHINGHR","PRY","HR_YEAR","A","2020",839.16858,
"ISR","TEACHINGHR","UPPSRY","HR_YEAR","A","2000",524,
"ISR","TEACHINGHR","UPPSRY","HR_YEAR","A","2005",524,
"ISR","TEACHINGHR","UPPSRY","HR_YEAR","A","2006",524,
"ISR","TEACHINGHR","UPPSRY","HR_YEAR","A","2007",524,
"ISR","TEACHINGHR","UPPSRY","HR_YEAR","A","2008",524,
"ISR","TEACHINGHR","UPPSRY","HR_YEAR","A","2009",523.952,
"ISR","TEACHINGHR","UPPSRY","HR_YEAR","A","2010",521.27445,
"ISR","TEACHINGHR","UPPSRY","HR_YEAR","A","2011",521.28145,
"ISR","TEACHINGHR","UPPSRY","HR_YEAR","A","2012",557.74536,
"ISR","TEACHINGHR","UPPSRY","HR_YEAR","A","2013",569.80573,
"ISR","TEACHINGHR","UPPSRY","HR_YEAR","A","2014",543.07854,
"ISR","TEACHINGHR","UPPSRY","HR_YEAR","A","2015",586.65496,
"ISR","TEACHINGHR","UPPSRY","HR_YEAR","A","2016",589.10348,
"ISR","TEACHINGHR","UPPSRY","HR_YEAR","A","2017",609.74472,
"ISR","TEACHINGHR","UPPSRY","HR_YEAR","A","2018",623.27497,
"ISR","TEACHINGHR","UPPSRY","HR_YEAR","A","2019",622.85238,
"ISR","TEACHINGHR","UPPSRY","HR_YEAR","A","2020",638.71026,
"ISR","TEACHINGHR","LOWSRY","HR_YEAR","A","2000",579,
"ISR","TEACHINGHR","LOWSRY","HR_YEAR","A","2005",579,
"ISR","TEACHINGHR","LOWSRY","HR_YEAR","A","2006",579,
"ISR","TEACHINGHR","LOWSRY","HR_YEAR","A","2007",579,
"ISR","TEACHINGHR","LOWSRY","HR_YEAR","A","2008",579,
"ISR","TEACHINGHR","LOWSRY","HR_YEAR","A","2009",589.248,
"ISR","TEACHINGHR","LOWSRY","HR_YEAR","A","2010",597.9989,
"ISR","TEACHINGHR","LOWSRY","HR_YEAR","A","2011",614.14527,
"ISR","TEACHINGHR","LOWSRY","HR_YEAR","A","2012",629.19148,
"ISR","TEACHINGHR","LOWSRY","HR_YEAR","A","2013",643.55187,
"ISR","TEACHINGHR","LOWSRY","HR_YEAR","A","2014",681.80737,
"ISR","TEACHINGHR","LOWSRY","HR_YEAR","A","2015",703.67599,
"ISR","TEACHINGHR","LOWSRY","HR_YEAR","A","2016",698.15577,
"ISR","TEACHINGHR","LOWSRY","HR_YEAR","A","2017",698.87171,
"ISR","TEACHINGHR","LOWSRY","HR_YEAR","A","2018",695.6582,
"ISR","TEACHINGHR","LOWSRY","HR_YEAR","A","2019",694.04122,
"ISR","TEACHINGHR","LOWSRY","HR_YEAR","A","2020",694.71302,
"RUS","TEACHINGHR","PRY","HR_YEAR","A","2005",615,
"RUS","TEACHINGHR","PRY","HR_YEAR","A","2006",615,
"RUS","TEACHINGHR","PRY","HR_YEAR","A","2007",615,
"RUS","TEACHINGHR","PRY","HR_YEAR","A","2008",615,
"RUS","TEACHINGHR","PRY","HR_YEAR","A","2009",615,
"RUS","TEACHINGHR","PRY","HR_YEAR","A","2010",615,
"RUS","TEACHINGHR","PRY","HR_YEAR","A","2011",561,
"RUS","TEACHINGHR","PRY","HR_YEAR","A","2012",561,
"RUS","TEACHINGHR","PRY","HR_YEAR","A","2013",561,
"RUS","TEACHINGHR","PRY","HR_YEAR","A","2014",561,
"RUS","TEACHINGHR","PRY","HR_YEAR","A","2015",561,
"RUS","TEACHINGHR","PRY","HR_YEAR","A","2016",561,
"RUS","TEACHINGHR","PRY","HR_YEAR","A","2017",561,
"RUS","TEACHINGHR","UPPSRY","HR_YEAR","A","2005",507,
"RUS","TEACHINGHR","UPPSRY","HR_YEAR","A","2006",507,
"RUS","TEACHINGHR","UPPSRY","HR_YEAR","A","2007",507,
"RUS","TEACHINGHR","UPPSRY","HR_YEAR","A","2008",507,
"RUS","TEACHINGHR","UPPSRY","HR_YEAR","A","2009",507,
"RUS","TEACHINGHR","UPPSRY","HR_YEAR","A","2010",507,
"RUS","TEACHINGHR","UPPSRY","HR_YEAR","A","2011",483,
"RUS","TEACHINGHR","UPPSRY","HR_YEAR","A","2012",483,
"RUS","TEACHINGHR","UPPSRY","HR_YEAR","A","2013",483,
"RUS","TEACHINGHR","UPPSRY","HR_YEAR","A","2014",483,
"RUS","TEACHINGHR","UPPSRY","HR_YEAR","A","2015",483,
"RUS","TEACHINGHR","UPPSRY","HR_YEAR","A","2016",483,
"RUS","TEACHINGHR","UPPSRY","HR_YEAR","A","2017",483,
"RUS","TEACHINGHR","LOWSRY","HR_YEAR","A","2005",507,
"RUS","TEACHINGHR","LOWSRY","HR_YEAR","A","2006",507,
"RUS","TEACHINGHR","LOWSRY","HR_YEAR","A","2007",507,
"RUS","TEACHINGHR","LOWSRY","HR_YEAR","A","2008",507,
"RUS","TEACHINGHR","LOWSRY","HR_YEAR","A","2009",507,
"RUS","TEACHINGHR","LOWSRY","HR_YEAR","A","2010",507,
"RUS","TEACHINGHR","LOWSRY","HR_YEAR","A","2011",483,
"RUS","TEACHINGHR","LOWSRY","HR_YEAR","A","2012",483,
"RUS","TEACHINGHR","LOWSRY","HR_YEAR","A","2013",483,
"RUS","TEACHINGHR","LOWSRY","HR_YEAR","A","2014",483,
"RUS","TEACHINGHR","LOWSRY","HR_YEAR","A","2015",483,
"RUS","TEACHINGHR","LOWSRY","HR_YEAR","A","2016",483,
"RUS","TEACHINGHR","LOWSRY","HR_YEAR","A","2017",483,
"SVN","TEACHINGHR","PRY","HR_YEAR","A","2005",627,
"SVN","TEACHINGHR","PRY","HR_YEAR","A","2006",627,
"SVN","TEACHINGHR","PRY","HR_YEAR","A","2007",627,
"SVN","TEACHINGHR","PRY","HR_YEAR","A","2008",627,
"SVN","TEACHINGHR","PRY","HR_YEAR","A","2009",627,
"SVN","TEACHINGHR","PRY","HR_YEAR","A","2010",627,
"SVN","TEACHINGHR","PRY","HR_YEAR","A","2011",627,
"SVN","TEACHINGHR","PRY","HR_YEAR","A","2012",627,
"SVN","TEACHINGHR","PRY","HR_YEAR","A","2013",627,
"SVN","TEACHINGHR","PRY","HR_YEAR","A","2014",627,
"SVN","TEACHINGHR","PRY","HR_YEAR","A","2015",627,
"SVN","TEACHINGHR","PRY","HR_YEAR","A","2016",627,
"SVN","TEACHINGHR","PRY","HR_YEAR","A","2017",627,
"SVN","TEACHINGHR","PRY","HR_YEAR","A","2018",627,
"SVN","TEACHINGHR","PRY","HR_YEAR","A","2019",620.4,
"SVN","TEACHINGHR","PRY","HR_YEAR","A","2020",627,
"SVN","TEACHINGHR","UPPSRY","HR_YEAR","A","2005",570,
"SVN","TEACHINGHR","UPPSRY","HR_YEAR","A","2006",570,
"SVN","TEACHINGHR","UPPSRY","HR_YEAR","A","2007",570,
"SVN","TEACHINGHR","UPPSRY","HR_YEAR","A","2008",570,
"SVN","TEACHINGHR","UPPSRY","HR_YEAR","A","2009",570,
"SVN","TEACHINGHR","UPPSRY","HR_YEAR","A","2010",570,
"SVN","TEACHINGHR","UPPSRY","HR_YEAR","A","2011",570,
"SVN","TEACHINGHR","UPPSRY","HR_YEAR","A","2012",570,
"SVN","TEACHINGHR","UPPSRY","HR_YEAR","A","2013",570,
"SVN","TEACHINGHR","UPPSRY","HR_YEAR","A","2014",570,
"SVN","TEACHINGHR","UPPSRY","HR_YEAR","A","2015",570,
"SVN","TEACHINGHR","UPPSRY","HR_YEAR","A","2016",570,
"SVN","TEACHINGHR","UPPSRY","HR_YEAR","A","2017",570,
"SVN","TEACHINGHR","UPPSRY","HR_YEAR","A","2018",570,
"SVN","TEACHINGHR","UPPSRY","HR_YEAR","A","2019",564,
"SVN","TEACHINGHR","UPPSRY","HR_YEAR","A","2020",570,
"SVN","TEACHINGHR","LOWSRY","HR_YEAR","A","2005",627,
"SVN","TEACHINGHR","LOWSRY","HR_YEAR","A","2006",627,
"SVN","TEACHINGHR","LOWSRY","HR_YEAR","A","2007",627,
"SVN","TEACHINGHR","LOWSRY","HR_YEAR","A","2008",627,
"SVN","TEACHINGHR","LOWSRY","HR_YEAR","A","2009",627,
"SVN","TEACHINGHR","LOWSRY","HR_YEAR","A","2010",627,
"SVN","TEACHINGHR","LOWSRY","HR_YEAR","A","2011",627,
"SVN","TEACHINGHR","LOWSRY","HR_YEAR","A","2012",627,
"SVN","TEACHINGHR","LOWSRY","HR_YEAR","A","2013",627,
"SVN","TEACHINGHR","LOWSRY","HR_YEAR","A","2014",627,
"SVN","TEACHINGHR","LOWSRY","HR_YEAR","A","2015",627,
"SVN","TEACHINGHR","LOWSRY","HR_YEAR","A","2016",627,
"SVN","TEACHINGHR","LOWSRY","HR_YEAR","A","2017",627,
"SVN","TEACHINGHR","LOWSRY","HR_YEAR","A","2018",627,
"SVN","TEACHINGHR","LOWSRY","HR_YEAR","A","2019",620.4,
"SVN","TEACHINGHR","LOWSRY","HR_YEAR","A","2020",627,
"OAVG","TEACHINGHR","PRY","HR_YEAR","A","2000",764.77097,
"OAVG","TEACHINGHR","PRY","HR_YEAR","A","2005",782.30204,
"OAVG","TEACHINGHR","PRY","HR_YEAR","A","2006",789.3126,
"OAVG","TEACHINGHR","PRY","HR_YEAR","A","2007",783.37819,
