"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"CHL","EDUEXPTRY","OTHPRIVENT","PC_EDUEXP","A","2016",8.456183,
"CHL","EDUEXPTRY","OTHPRIVENT","PC_EDUEXP","A","2017",1.95893,
"CHL","EDUEXPTRY","OTHPRIVENT","PC_EDUEXP","A","2018",2.162694,
"EST","EDUEXPTRY","HH","PC_EDUEXP","A","2012",11.32456,
"EST","EDUEXPTRY","HH","PC_EDUEXP","A","2013",13.27496,
"EST","EDUEXPTRY","HH","PC_EDUEXP","A","2014",7.55119,
"EST","EDUEXPTRY","HH","PC_EDUEXP","A","2015",6.497971,
"EST","EDUEXPTRY","HH","PC_EDUEXP","A","2016",5.791743,
"EST","EDUEXPTRY","HH","PC_EDUEXP","A","2017",6.594309,
"EST","EDUEXPTRY","HH","PC_EDUEXP","A","2018",6.230091,
"EST","EDUEXPTRY","OTHPRIVENT","PC_EDUEXP","A","2012",4.948163,
"EST","EDUEXPTRY","OTHPRIVENT","PC_EDUEXP","A","2013",0.4136923,
"EST","EDUEXPTRY","OTHPRIVENT","PC_EDUEXP","A","2014",12.39887,
"EST","EDUEXPTRY","OTHPRIVENT","PC_EDUEXP","A","2015",17.34796,
"EST","EDUEXPTRY","OTHPRIVENT","PC_EDUEXP","A","2016",6.28069,
"EST","EDUEXPTRY","OTHPRIVENT","PC_EDUEXP","A","2017",7.989845,
"EST","EDUEXPTRY","OTHPRIVENT","PC_EDUEXP","A","2018",11.33166,
"ISR","EDUEXPTRY","HH","PC_EDUEXP","A","1995",24.25387,
"ISR","EDUEXPTRY","HH","PC_EDUEXP","A","2000",22.8565,
"ISR","EDUEXPTRY","HH","PC_EDUEXP","A","2005",28.92196,
"ISR","EDUEXPTRY","HH","PC_EDUEXP","A","2008",33.6802,
"ISR","EDUEXPTRY","HH","PC_EDUEXP","A","2009",27.27198,
"ISR","EDUEXPTRY","HH","PC_EDUEXP","A","2010",29.64664,
"ISR","EDUEXPTRY","HH","PC_EDUEXP","A","2012",29.20985,
"ISR","EDUEXPTRY","HH","PC_EDUEXP","A","2013",28.00385,
"ISR","EDUEXPTRY","HH","PC_EDUEXP","A","2014",27.21338,
"ISR","EDUEXPTRY","HH","PC_EDUEXP","A","2015",26.1577,
"ISR","EDUEXPTRY","HH","PC_EDUEXP","A","2016",28.54279,
"ISR","EDUEXPTRY","HH","PC_EDUEXP","A","2017",26.83508,
"ISR","EDUEXPTRY","HH","PC_EDUEXP","A","2018",27.14469,
"ISR","EDUEXPTRY","OTHPRIVENT","PC_EDUEXP","A","1995",16.52814,
"ISR","EDUEXPTRY","OTHPRIVENT","PC_EDUEXP","A","2000",16.14788,
"ISR","EDUEXPTRY","OTHPRIVENT","PC_EDUEXP","A","2005",18.0134,
"ISR","EDUEXPTRY","OTHPRIVENT","PC_EDUEXP","A","2008",15,
"ISR","EDUEXPTRY","OTHPRIVENT","PC_EDUEXP","A","2009",14.55873,
"ISR","EDUEXPTRY","OTHPRIVENT","PC_EDUEXP","A","2010",16.12712,
"ISR","EDUEXPTRY","OTHPRIVENT","PC_EDUEXP","A","2012",18.9593,
"ISR","EDUEXPTRY","OTHPRIVENT","PC_EDUEXP","A","2013",19.8141,
"ISR","EDUEXPTRY","OTHPRIVENT","PC_EDUEXP","A","2014",19.9748,
"ISR","EDUEXPTRY","OTHPRIVENT","PC_EDUEXP","A","2015",14.57775,
"ISR","EDUEXPTRY","OTHPRIVENT","PC_EDUEXP","A","2016",17.6012,
"ISR","EDUEXPTRY","OTHPRIVENT","PC_EDUEXP","A","2017",15.2654,
"ISR","EDUEXPTRY","OTHPRIVENT","PC_EDUEXP","A","2018",19.4729,
"RUS","EDUEXPTRY","HH","PC_EDUEXP","A","2010",26.75314,
"RUS","EDUEXPTRY","HH","PC_EDUEXP","A","2011",25.11207,
"RUS","EDUEXPTRY","HH","PC_EDUEXP","A","2012",23.66666,
"RUS","EDUEXPTRY","HH","PC_EDUEXP","A","2013",22.90739,
"RUS","EDUEXPTRY","HH","PC_EDUEXP","A","2014",22.69565,
"RUS","EDUEXPTRY","HH","PC_EDUEXP","A","2015",23.31043,
"RUS","EDUEXPTRY","HH","PC_EDUEXP","A","2016",22.96999,
"RUS","EDUEXPTRY","HH","PC_EDUEXP","A","2017",24.41396,
"RUS","EDUEXPTRY","HH","PC_EDUEXP","A","2018",20.38589,
"RUS","EDUEXPTRY","OTHPRIVENT","PC_EDUEXP","A","2010",9.119001,
"RUS","EDUEXPTRY","OTHPRIVENT","PC_EDUEXP","A","2011",10.81263,
"RUS","EDUEXPTRY","OTHPRIVENT","PC_EDUEXP","A","2012",12.6497,
"RUS","EDUEXPTRY","OTHPRIVENT","PC_EDUEXP","A","2013",11.91042,
"RUS","EDUEXPTRY","OTHPRIVENT","PC_EDUEXP","A","2014",10.92128,
"RUS","EDUEXPTRY","OTHPRIVENT","PC_EDUEXP","A","2015",11.64153,
"RUS","EDUEXPTRY","OTHPRIVENT","PC_EDUEXP","A","2016",12.17294,
"RUS","EDUEXPTRY","OTHPRIVENT","PC_EDUEXP","A","2017",13.95781,
"RUS","EDUEXPTRY","OTHPRIVENT","PC_EDUEXP","A","2018",13.06526,
"SVN","EDUEXPTRY","HH","PC_EDUEXP","A","2005",16.76175,
"SVN","EDUEXPTRY","HH","PC_EDUEXP","A","2008",15.62663,
"SVN","EDUEXPTRY","HH","PC_EDUEXP","A","2009",10.46241,
"SVN","EDUEXPTRY","HH","PC_EDUEXP","A","2010",10.31251,
"SVN","EDUEXPTRY","HH","PC_EDUEXP","A","2011",9.296715,
"SVN","EDUEXPTRY","HH","PC_EDUEXP","A","2012",11.00909,
"SVN","EDUEXPTRY","HH","PC_EDUEXP","A","2013",10.10213,
"SVN","EDUEXPTRY","HH","PC_EDUEXP","A","2014",11.33992,
"SVN","EDUEXPTRY","HH","PC_EDUEXP","A","2016",11.70071,
"SVN","EDUEXPTRY","HH","PC_EDUEXP","A","2017",11.19523,
"SVN","EDUEXPTRY","HH","PC_EDUEXP","A","2018",7.129918,
"SVN","EDUEXPTRY","OTHPRIVENT","PC_EDUEXP","A","2005",6.051,
"SVN","EDUEXPTRY","OTHPRIVENT","PC_EDUEXP","A","2008",0.2296293,
"SVN","EDUEXPTRY","OTHPRIVENT","PC_EDUEXP","A","2009",4.046393,
"SVN","EDUEXPTRY","OTHPRIVENT","PC_EDUEXP","A","2010",4.537418,
"SVN","EDUEXPTRY","OTHPRIVENT","PC_EDUEXP","A","2011",4.584365,
"SVN","EDUEXPTRY","OTHPRIVENT","PC_EDUEXP","A","2012",2.381888,
"SVN","EDUEXPTRY","OTHPRIVENT","PC_EDUEXP","A","2013",2.264405,
"SVN","EDUEXPTRY","OTHPRIVENT","PC_EDUEXP","A","2014",2.320984,
"SVN","EDUEXPTRY","OTHPRIVENT","PC_EDUEXP","A","2015",2.349734,
"SVN","EDUEXPTRY","OTHPRIVENT","PC_EDUEXP","A","2016",2.262692,
"SVN","EDUEXPTRY","OTHPRIVENT","PC_EDUEXP","A","2017",1.794081,
"SVN","EDUEXPTRY","OTHPRIVENT","PC_EDUEXP","A","2018",3.92925,
"HUN","EDUEXPTRY","PUB","PC_EDUEXP","A","1995",80.25735,
"HUN","EDUEXPTRY","PUB","PC_EDUEXP","A","2000",76.67942,
"HUN","EDUEXPTRY","PUB","PC_EDUEXP","A","2012",54.43539,
"HUN","EDUEXPTRY","PUB","PC_EDUEXP","A","2013",61.18879,
"HUN","EDUEXPTRY","PUB","PC_EDUEXP","A","2014",69.67638,
"HUN","EDUEXPTRY","PUB","PC_EDUEXP","A","2015",62.94263,
"HUN","EDUEXPTRY","PUB","PC_EDUEXP","A","2016",62.80616,
"HUN","EDUEXPTRY","PUB","PC_EDUEXP","A","2017",65.45336,
"HUN","EDUEXPTRY","PUB","PC_EDUEXP","A","2018",67.67234,
"ITA","EDUEXPTRY","PUB","PC_EDUEXP","A","1995",82.92527,
"ITA","EDUEXPTRY","PUB","PC_EDUEXP","A","2000",77.15996,
"ITA","EDUEXPTRY","PUB","PC_EDUEXP","A","2005",72.17553,
"ITA","EDUEXPTRY","PUB","PC_EDUEXP","A","2008",69.37157,
"ITA","EDUEXPTRY","PUB","PC_EDUEXP","A","2009",67.31834,
"ITA","EDUEXPTRY","PUB","PC_EDUEXP","A","2010",66.07988,
"ITA","EDUEXPTRY","PUB","PC_EDUEXP","A","2011",64.46392,
"ITA","EDUEXPTRY","PUB","PC_EDUEXP","A","2012",64.19332,
"ITA","EDUEXPTRY","PUB","PC_EDUEXP","A","2013",65.01943,
"ITA","EDUEXPTRY","PUB","PC_EDUEXP","A","2014",63.24794,
"ITA","EDUEXPTRY","PUB","PC_EDUEXP","A","2015",61.71525,
"ITA","EDUEXPTRY","PUB","PC_EDUEXP","A","2016",60.97065,
"ITA","EDUEXPTRY","PUB","PC_EDUEXP","A","2017",61.82516,
"ITA","EDUEXPTRY","PUB","PC_EDUEXP","A","2018",61.88784,
"JPN","EDUEXPTRY","PRIV","PC_EDUEXP","A","2005",67.75842,
"JPN","EDUEXPTRY","PRIV","PC_EDUEXP","A","2010",65.64867,
"JPN","EDUEXPTRY","PRIV","PC_EDUEXP","A","2011",68.34653,
"JPN","EDUEXPTRY","PRIV","PC_EDUEXP","A","2012",67.41874,
"JPN","EDUEXPTRY","PRIV","PC_EDUEXP","A","2013",65.47763,
"JPN","EDUEXPTRY","PRIV","PC_EDUEXP","A","2014",66.20864,
"JPN","EDUEXPTRY","PRIV","PC_EDUEXP","A","2015",67.93802,
"JPN","EDUEXPTRY","PRIV","PC_EDUEXP","A","2016",69.44403,
"JPN","EDUEXPTRY","PRIV","PC_EDUEXP","A","2017",68.76874,
"JPN","EDUEXPTRY","PRIV","PC_EDUEXP","A","2018",67.86572,
"LUX","EDUEXPTRY","PUB","PC_EDUEXP","A","2012",92.51251,
"LUX","EDUEXPTRY","PUB","PC_EDUEXP","A","2013",95.87461,
"LUX","EDUEXPTRY","PUB","PC_EDUEXP","A","2014",93.34135,
"LUX","EDUEXPTRY","PUB","PC_EDUEXP","A","2015",92.39321,
"LUX","EDUEXPTRY","PUB","PC_EDUEXP","A","2016",91.85878,
"LUX","EDUEXPTRY","PUB","PC_EDUEXP","A","2017",88.8977,
"LUX","EDUEXPTRY","PUB","PC_EDUEXP","A","2018",90.11209,
"MEX","EDUEXPTRY","PRIV","PC_EDUEXP","A","1995",22.61257,
"MEX","EDUEXPTRY","PRIV","PC_EDUEXP","A","2000",20.60159,
"MEX","EDUEXPTRY","PRIV","PC_EDUEXP","A","2005",31.02091,
"MEX","EDUEXPTRY","PRIV","PC_EDUEXP","A","2008",29.86556,
"MEX","EDUEXPTRY","PRIV","PC_EDUEXP","A","2009",31.31123,
"MEX","EDUEXPTRY","PRIV","PC_EDUEXP","A","2010",30.11584,
"MEX","EDUEXPTRY","PRIV","PC_EDUEXP","A","2011",32.93738,
"MEX","EDUEXPTRY","PRIV","PC_EDUEXP","A","2013",29.67797,
"MEX","EDUEXPTRY","PRIV","PC_EDUEXP","A","2014",28.81742,
"MEX","EDUEXPTRY","PRIV","PC_EDUEXP","A","2015",29.13626,
"MEX","EDUEXPTRY","PRIV","PC_EDUEXP","A","2016",30.90307,
"MEX","EDUEXPTRY","PRIV","PC_EDUEXP","A","2017",30.24553,
"MEX","EDUEXPTRY","PRIV","PC_EDUEXP","A","2018",42.43426,
"NZL","EDUEXPTRY","PUB","PC_EDUEXP","A","2013",51.90427,
"NZL","EDUEXPTRY","PUB","PC_EDUEXP","A","2014",51.03327,
"NZL","EDUEXPTRY","PUB","PC_EDUEXP","A","2015",51.59092,
"NZL","EDUEXPTRY","PUB","PC_EDUEXP","A","2016",50.59688,
"NZL","EDUEXPTRY","PUB","PC_EDUEXP","A","2017",50.79039,
"NZL","EDUEXPTRY","PUB","PC_EDUEXP","A","2018",53.32481,
"NOR","EDUEXPTRY","PRIV","PC_EDUEXP","A","1995",6.289938,
"NOR","EDUEXPTRY","PRIV","PC_EDUEXP","A","2000",3.699628,
"NOR","EDUEXPTRY","PRIV","PC_EDUEXP","A","2008",3.108774,
"NOR","EDUEXPTRY","PRIV","PC_EDUEXP","A","2009",3.902678,
"NOR","EDUEXPTRY","PRIV","PC_EDUEXP","A","2010",3.99917,
"NOR","EDUEXPTRY","PRIV","PC_EDUEXP","A","2011",4.10392,
"NOR","EDUEXPTRY","PRIV","PC_EDUEXP","A","2013",3.956242,
"NOR","EDUEXPTRY","PRIV","PC_EDUEXP","A","2014",3.717864,
"NOR","EDUEXPTRY","PRIV","PC_EDUEXP","A","2015",4.023935,
"NOR","EDUEXPTRY","PRIV","PC_EDUEXP","A","2016",5.856958,
"NOR","EDUEXPTRY","PRIV","PC_EDUEXP","A","2017",7.035873,
"NOR","EDUEXPTRY","PRIV","PC_EDUEXP","A","2018",6.210323,
"SVK","EDUEXPTRY","PRIV","PC_EDUEXP","A","1995",4.565812,
"SVK","EDUEXPTRY","PRIV","PC_EDUEXP","A","2000",8.579041,
"SVK","EDUEXPTRY","PRIV","PC_EDUEXP","A","2005",22.23783,
"SVK","EDUEXPTRY","PRIV","PC_EDUEXP","A","2008",25.8371,
"SVK","EDUEXPTRY","PRIV","PC_EDUEXP","A","2009",28.48294,
"SVK","EDUEXPTRY","PRIV","PC_EDUEXP","A","2010",29.22333,
"SVK","EDUEXPTRY","PRIV","PC_EDUEXP","A","2011",22.67106,
"SVK","EDUEXPTRY","PRIV","PC_EDUEXP","A","2012",25.70673,
"SVK","EDUEXPTRY","PRIV","PC_EDUEXP","A","2013",24.49827,
"SVK","EDUEXPTRY","PRIV","PC_EDUEXP","A","2014",22.41565,
"SVK","EDUEXPTRY","PRIV","PC_EDUEXP","A","2015",19.77624,
"SVK","EDUEXPTRY","PRIV","PC_EDUEXP","A","2016",28.31406,
"SVK","EDUEXPTRY","PRIV","PC_EDUEXP","A","2017",28.93394,
"SVK","EDUEXPTRY","PRIV","PC_EDUEXP","A","2018",29.26432,
"ISR","EDUEXPTRY","PRIV","PC_EDUEXP","A","1995",40.78202,
"ISR","EDUEXPTRY","PRIV","PC_EDUEXP","A","2000",39.94831,
"ISR","EDUEXPTRY","PRIV","PC_EDUEXP","A","2005",46.93536,
"ISR","EDUEXPTRY","PRIV","PC_EDUEXP","A","2008",40.29611,
"ISR","EDUEXPTRY","PRIV","PC_EDUEXP","A","2009",39.0666,
"ISR","EDUEXPTRY","PRIV","PC_EDUEXP","A","2010",35.2841,
"ISR","EDUEXPTRY","PRIV","PC_EDUEXP","A","2011",51.00249,
"ISR","EDUEXPTRY","PRIV","PC_EDUEXP","A","2012",48.16915,
"ISR","EDUEXPTRY","PRIV","PC_EDUEXP","A","2013",47.81796,
"ISR","EDUEXPTRY","PRIV","PC_EDUEXP","A","2014",47.18818,
"ISR","EDUEXPTRY","PRIV","PC_EDUEXP","A","2015",40.73544,
"ISR","EDUEXPTRY","PRIV","PC_EDUEXP","A","2016",46.14399,
"ISR","EDUEXPTRY","PRIV","PC_EDUEXP","A","2017",42.10048,
"ISR","EDUEXPTRY","PRIV","PC_EDUEXP","A","2018",46.61758,
"SVN","EDUEXPTRY","PUB","PC_EDUEXP","A","2005",74.37175,
"SVN","EDUEXPTRY","PUB","PC_EDUEXP","A","2008",82.06051,
"SVN","EDUEXPTRY","PUB","PC_EDUEXP","A","2009",82.67631,
"SVN","EDUEXPTRY","PUB","PC_EDUEXP","A","2010",82.0846,
"SVN","EDUEXPTRY","PUB","PC_EDUEXP","A","2011",79.84978,
"SVN","EDUEXPTRY","PUB","PC_EDUEXP","A","2012",83.2635,
"SVN","EDUEXPTRY","PUB","PC_EDUEXP","A","2013",83.81774,
"SVN","EDUEXPTRY","PUB","PC_EDUEXP","A","2014",82.59159,
"SVN","EDUEXPTRY","PUB","PC_EDUEXP","A","2015",83.32673,
"SVN","EDUEXPTRY","PUB","PC_EDUEXP","A","2016",81.62304,
"SVN","EDUEXPTRY","PUB","PC_EDUEXP","A","2017",82.55323,
"SVN","EDUEXPTRY","PUB","PC_EDUEXP","A","2018",84.42868,
"FIN","EDUEXPTRY","PUB","PC_EDUEXP","A","1995",97.75153,
"FIN","EDUEXPTRY","PUB","PC_EDUEXP","A","2000",97.23907,
"FIN","EDUEXPTRY","PUB","PC_EDUEXP","A","2005",96.12998,
"FIN","EDUEXPTRY","PUB","PC_EDUEXP","A","2008",95.42854,
"FIN","EDUEXPTRY","PUB","PC_EDUEXP","A","2009",95.77046,
"FIN","EDUEXPTRY","PUB","PC_EDUEXP","A","2010",95.94382,
"FIN","EDUEXPTRY","PUB","PC_EDUEXP","A","2011",95.88282,
"FIN","EDUEXPTRY","PUB","PC_EDUEXP","A","2012",92.33421,
"FIN","EDUEXPTRY","PUB","PC_EDUEXP","A","2013",92.16565,
"FIN","EDUEXPTRY","PUB","PC_EDUEXP","A","2014",92.43954,
"FIN","EDUEXPTRY","PUB","PC_EDUEXP","A","2015",93.05753,
"FIN","EDUEXPTRY","PUB","PC_EDUEXP","A","2016",92.47891,
"FIN","EDUEXPTRY","PUB","PC_EDUEXP","A","2017",91.85652,
"FIN","EDUEXPTRY","PUB","PC_EDUEXP","A","2018",91.02246,
"GRC","EDUEXPTRY","PUB","PC_EDUEXP","A","1995",95.21416,
"GRC","EDUEXPTRY","PUB","PC_EDUEXP","A","2000",99.73251,
"GRC","EDUEXPTRY","PUB","PC_EDUEXP","A","2005",96.69408,
"GRC","EDUEXPTRY","PUB","PC_EDUEXP","A","2012",82.63564,
"GRC","EDUEXPTRY","PUB","PC_EDUEXP","A","2013",74.46649,
"GRC","EDUEXPTRY","PUB","PC_EDUEXP","A","2014",72.79422,
"GRC","EDUEXPTRY","PUB","PC_EDUEXP","A","2015",73.33002,
"GRC","EDUEXPTRY","PUB","PC_EDUEXP","A","2017",77.00947,
"GRC","EDUEXPTRY","PUB","PC_EDUEXP","A","2018",76.89125,
"HUN","EDUEXPTRY","PRIV","PC_EDUEXP","A","1995",19.74266,
"HUN","EDUEXPTRY","PRIV","PC_EDUEXP","A","2000",23.32058,
"HUN","EDUEXPTRY","PRIV","PC_EDUEXP","A","2012",45.56461,
"HUN","EDUEXPTRY","PRIV","PC_EDUEXP","A","2013",36.12717,
"HUN","EDUEXPTRY","PRIV","PC_EDUEXP","A","2014",30.32362,
"HUN","EDUEXPTRY","PRIV","PC_EDUEXP","A","2015",37.05737,
"HUN","EDUEXPTRY","PRIV","PC_EDUEXP","A","2016",35.32937,
"HUN","EDUEXPTRY","PRIV","PC_EDUEXP","A","2017",32.60025,
"HUN","EDUEXPTRY","PRIV","PC_EDUEXP","A","2018",30.5066,
"IRL","EDUEXPTRY","PUB","PC_EDUEXP","A","2015",66.71474,
"IRL","EDUEXPTRY","PUB","PC_EDUEXP","A","2016",67.0984,
"IRL","EDUEXPTRY","PUB","PC_EDUEXP","A","2017",66.93074,
"IRL","EDUEXPTRY","PUB","PC_EDUEXP","A","2018",67.88229,
"ITA","EDUEXPTRY","PRIV","PC_EDUEXP","A","1995",17.07465,
"ITA","EDUEXPTRY","PRIV","PC_EDUEXP","A","2000",22.35344,
"ITA","EDUEXPTRY","PRIV","PC_EDUEXP","A","2005",26.47365,
"ITA","EDUEXPTRY","PRIV","PC_EDUEXP","A","2008",28.81694,
"ITA","EDUEXPTRY","PRIV","PC_EDUEXP","A","2009",30.85125,
"ITA","EDUEXPTRY","PRIV","PC_EDUEXP","A","2010",31.66112,
"ITA","EDUEXPTRY","PRIV","PC_EDUEXP","A","2011",32.50842,
"ITA","EDUEXPTRY","PRIV","PC_EDUEXP","A","2012",33.12733,
"ITA","EDUEXPTRY","PRIV","PC_EDUEXP","A","2013",31.72242,
"ITA","EDUEXPTRY","PRIV","PC_EDUEXP","A","2014",34.13375,
"ITA","EDUEXPTRY","PRIV","PC_EDUEXP","A","2015",35.3583,
"ITA","EDUEXPTRY","PRIV","PC_EDUEXP","A","2016",35.94971,
"ITA","EDUEXPTRY","PRIV","PC_EDUEXP","A","2017",35.14022,
"ITA","EDUEXPTRY","PRIV","PC_EDUEXP","A","2018",35.86589,
"KOR","EDUEXPTRY","PUB","PC_EDUEXP","A","2015",36.13366,
"KOR","EDUEXPTRY","PUB","PC_EDUEXP","A","2016",37.57715,
"KOR","EDUEXPTRY","PUB","PC_EDUEXP","A","2017",38.13295,
"KOR","EDUEXPTRY","PUB","PC_EDUEXP","A","2018",39.74156,
"LUX","EDUEXPTRY","PRIV","PC_EDUEXP","A","2012",5.105193,
"LUX","EDUEXPTRY","PRIV","PC_EDUEXP","A","2013",2.014265,
"LUX","EDUEXPTRY","PRIV","PC_EDUEXP","A","2014",4.603935,
"LUX","EDUEXPTRY","PRIV","PC_EDUEXP","A","2015",4.286397,
"LUX","EDUEXPTRY","PRIV","PC_EDUEXP","A","2016",5.961421,
"LUX","EDUEXPTRY","PRIV","PC_EDUEXP","A","2017",5.736207,
"LUX","EDUEXPTRY","PRIV","PC_EDUEXP","A","2018",5.578425,
"NZL","EDUEXPTRY","PRIV","PC_EDUEXP","A","2013",48.09573,
"NZL","EDUEXPTRY","PRIV","PC_EDUEXP","A","2014",48.96673,
"NZL","EDUEXPTRY","PRIV","PC_EDUEXP","A","2015",48.40908,
"NZL","EDUEXPTRY","PRIV","PC_EDUEXP","A","2016",49.40312,
"NZL","EDUEXPTRY","PRIV","PC_EDUEXP","A","2017",49.20961,
"NZL","EDUEXPTRY","PRIV","PC_EDUEXP","A","2018",46.67519,
"SVN","EDUEXPTRY","PRIV","PC_EDUEXP","A","2005",22.81275,
"SVN","EDUEXPTRY","PRIV","PC_EDUEXP","A","2008",15.85626,
"SVN","EDUEXPTRY","PRIV","PC_EDUEXP","A","2009",14.51098,
"SVN","EDUEXPTRY","PRIV","PC_EDUEXP","A","2010",14.85214,
"SVN","EDUEXPTRY","PRIV","PC_EDUEXP","A","2011",13.88108,
"SVN","EDUEXPTRY","PRIV","PC_EDUEXP","A","2012",13.39097,
"SVN","EDUEXPTRY","PRIV","PC_EDUEXP","A","2013",12.36653,
"SVN","EDUEXPTRY","PRIV","PC_EDUEXP","A","2014",13.6609,
"SVN","EDUEXPTRY","PRIV","PC_EDUEXP","A","2015",13.0264,
"SVN","EDUEXPTRY","PRIV","PC_EDUEXP","A","2016",13.9634,
"SVN","EDUEXPTRY","PRIV","PC_EDUEXP","A","2017",12.98931,
"SVN","EDUEXPTRY","PRIV","PC_EDUEXP","A","2018",11.05917,
"AUS","EDUEXPTRY","PUB","PC_EDUEXP","A","2013",42.4902,
"AUS","EDUEXPTRY","PUB","PC_EDUEXP","A","2014",38.75995,
"AUS","EDUEXPTRY","PUB","PC_EDUEXP","A","2015",37.82026,
"AUS","EDUEXPTRY","PUB","PC_EDUEXP","A","2016",39.52304,
"AUS","EDUEXPTRY","PUB","PC_EDUEXP","A","2017",36.16422,
"AUS","EDUEXPTRY","PUB","PC_EDUEXP","A","2018",34.79288,
"AUT","EDUEXPTRY","PRIV","PC_EDUEXP","A","2012",4.85655,
"AUT","EDUEXPTRY","PRIV","PC_EDUEXP","A","2013",5.415977,
"AUT","EDUEXPTRY","PRIV","PC_EDUEXP","A","2014",5.569183,
"AUT","EDUEXPTRY","PRIV","PC_EDUEXP","A","2015",6.231193,
"AUT","EDUEXPTRY","PRIV","PC_EDUEXP","A","2016",6.425238,
"AUT","EDUEXPTRY","PRIV","PC_EDUEXP","A","2017",8.901289,
"AUT","EDUEXPTRY","PRIV","PC_EDUEXP","A","2018",10.5409,
"CAN","EDUEXPTRY","PUB","PC_EDUEXP","A","1995",56.47751,
"CAN","EDUEXPTRY","PUB","PC_EDUEXP","A","2000",60.857,
"CAN","EDUEXPTRY","PUB","PC_EDUEXP","A","2005",54.88274,
"CAN","EDUEXPTRY","PUB","PC_EDUEXP","A","2008",62.65391,
"CAN","EDUEXPTRY","PUB","PC_EDUEXP","A","2009",56.36401,
"CAN","EDUEXPTRY","PUB","PC_EDUEXP","A","2010",57.15056,
"CAN","EDUEXPTRY","PUB","PC_EDUEXP","A","2011",54.68584,
"CAN","EDUEXPTRY","PUB","PC_EDUEXP","A","2012",58.9617,
"CAN","EDUEXPTRY","PUB","PC_EDUEXP","A","2013",56.42545,
"CAN","EDUEXPTRY","PUB","PC_EDUEXP","A","2014",55.15824,
"CAN","EDUEXPTRY","PUB","PC_EDUEXP","A","2015",56.5753,
"CAN","EDUEXPTRY","PUB","PC_EDUEXP","A","2016",53.26291,
"CAN","EDUEXPTRY","PUB","PC_EDUEXP","A","2017",53.94815,
"CAN","EDUEXPTRY","PUB","PC_EDUEXP","A","2018",52.33773,
"CZE","EDUEXPTRY","PRIV","PC_EDUEXP","A","1995",28.45036,
"CZE","EDUEXPTRY","PRIV","PC_EDUEXP","A","2000",14.32337,
"CZE","EDUEXPTRY","PRIV","PC_EDUEXP","A","2005",18.68526,
"CZE","EDUEXPTRY","PRIV","PC_EDUEXP","A","2008",20.47261,
"CZE","EDUEXPTRY","PRIV","PC_EDUEXP","A","2009",19.69213,
"CZE","EDUEXPTRY","PRIV","PC_EDUEXP","A","2010",20.35206,
"CZE","EDUEXPTRY","PRIV","PC_EDUEXP","A","2011",18.67314,
"CZE","EDUEXPTRY","PRIV","PC_EDUEXP","A","2012",17.79853,
"CZE","EDUEXPTRY","PRIV","PC_EDUEXP","A","2013",19.3127,
"CZE","EDUEXPTRY","PRIV","PC_EDUEXP","A","2014",19.94233,
"CZE","EDUEXPTRY","PRIV","PC_EDUEXP","A","2015",19.90946,
"CZE","EDUEXPTRY","PRIV","PC_EDUEXP","A","2016",23.61025,
"CZE","EDUEXPTRY","PRIV","PC_EDUEXP","A","2017",23.05993,
"CZE","EDUEXPTRY","PRIV","PC_EDUEXP","A","2018",17.45396,
"FRA","EDUEXPTRY","PRIV","PC_EDUEXP","A","2005",16.26365,
"FRA","EDUEXPTRY","PRIV","PC_EDUEXP","A","2008",18.0832,
"FRA","EDUEXPTRY","PRIV","PC_EDUEXP","A","2009",16.76697,
"FRA","EDUEXPTRY","PRIV","PC_EDUEXP","A","2010",17.84518,
"FRA","EDUEXPTRY","PRIV","PC_EDUEXP","A","2011",18.86265,
"FRA","EDUEXPTRY","PRIV","PC_EDUEXP","A","2012",19.83084,
"FRA","EDUEXPTRY","PRIV","PC_EDUEXP","A","2013",20.777,
"FRA","EDUEXPTRY","PRIV","PC_EDUEXP","A","2014",20.9831,
"FRA","EDUEXPTRY","PRIV","PC_EDUEXP","A","2015",20.30006,
"FRA","EDUEXPTRY","PRIV","PC_EDUEXP","A","2016",21.26572,
"FRA","EDUEXPTRY","PRIV","PC_EDUEXP","A","2017",21.14615,
"FRA","EDUEXPTRY","PRIV","PC_EDUEXP","A","2018",21.69225,
"USA","EDUEXPTRY","PUB","PC_EDUEXP","A","1995",38.64353,
"USA","EDUEXPTRY","PUB","PC_EDUEXP","A","2000",43.74466,
"USA","EDUEXPTRY","PUB","PC_EDUEXP","A","2005",41.96656,
"USA","EDUEXPTRY","PUB","PC_EDUEXP","A","2008",41.32191,
"USA","EDUEXPTRY","PUB","PC_EDUEXP","A","2009",40.64556,
"USA","EDUEXPTRY","PUB","PC_EDUEXP","A","2010",39.98513,
"USA","EDUEXPTRY","PUB","PC_EDUEXP","A","2011",39.0803,
"USA","EDUEXPTRY","PUB","PC_EDUEXP","A","2012",37.80208,
"USA","EDUEXPTRY","PUB","PC_EDUEXP","A","2013",36.32563,
"USA","EDUEXPTRY","PUB","PC_EDUEXP","A","2014",34.74318,
"USA","EDUEXPTRY","PUB","PC_EDUEXP","A","2015",35.20469,
"USA","EDUEXPTRY","PUB","PC_EDUEXP","A","2016",35.03867,
"USA","EDUEXPTRY","PUB","PC_EDUEXP","A","2017",35.1278,
